timestamp,cross_track_error,current_velocity,goal_velocity,x_m,y_m
1738701190.7398186,15.886728611041361,1.828,3.0,14.457513341834442,9.293039449280968
1738701190.7534308,15.90554547508149,1.828,3.0,14.477154713821164,9.292455508513967
1738701190.8520207,15.941195460712718,1.828,3.0,14.664722818997461,9.25838986958695
1738701190.8610098,15.95966118226389,1.828,3.0,14.684014010581677,9.257696267330516
1738701190.9559872,16.067185487177046,1.828,3.0,14.958012230288887,9.260572033669519
1738701191.0543437,16.102515925463877,1.828,3.0,15.18437567526314,9.276418119767754
1738701191.0641456,16.127007888033713,1.828,3.0,15.203486087092301,9.27234194375501
1738701191.073847,16.150046933511312,1.828,3.0,15.222454226636387,9.268422709790457
1738701191.165059,16.213126324741474,1.828,3.0,15.391881151736015,9.23468822402856
1738701191.264991,16.230625874469435,1.828,3.0,15.559476769851358,9.109670100813105
1738701191.2733364,16.10941722521532,1.828,3.0,15.577516219328118,9.10256156777109
1738701191.2814949,16.13510644343728,1.828,3.0,15.59548453266882,9.09537816701311
1738701191.3763406,16.264432239031812,1.828,3.0,15.772361173540162,9.028906965288343
1738701191.4748857,16.26898357787873,1.8367,3.0,15.961167080162454,8.890607317039212
1738701191.483857,16.297446840815137,1.8367,3.0,15.978956573257278,8.881916043191495
1738701191.574926,16.443116509005765,1.8813,3.0,16.148001592884157,8.792169713338467
1738701191.6742277,16.51284011408228,1.9288,3.0,16.291678018031917,8.663290932798645
1738701191.684876,16.540472992054863,1.9288,3.0,16.30958973894076,8.655565368683824
1738701191.7761574,16.63070452571372,1.9288,3.0,16.451711941300346,8.590062287782189
1738701191.7871358,16.655511626032343,1.9288,3.0,16.470229299985704,8.582683739872436
1738701191.7963624,16.68137170540176,1.9288,3.0,16.488894432198663,8.575412932432641
1738701191.8933675,16.822740735720004,1.9288,3.0,16.665699861076405,8.542989659069576
1738701191.9021497,16.847877624839725,1.9288,3.0,16.684432587717765,8.538017098132514
1738701191.9112458,16.7633889829161,1.9288,3.0,16.703287542398016,8.533473557633329
1738701191.92027,16.78982388865791,1.9288,3.0,16.722458088366807,8.529402904823769
1738701192.0188277,16.913273478110884,1.9288,3.0,16.89561589962534,8.504013579958723
1738701192.0323787,16.93826892063723,1.9288,3.0,16.914950722573053,8.50138140485933
1738701192.1338127,17.01061755341706,1.9288,3.0,17.018613975579342,8.442037633706036
1738701192.1460526,16.918738241755758,1.9288,3.0,17.03842316580267,8.441512161076616
1738701192.237354,17.01468823517889,2.0757,3.0,17.138970062137787,8.418529545752676
1738701192.2491446,17.046528314700208,2.0757,3.0,17.15808439254795,8.421806258765287
1738701192.2621014,17.078506564581538,2.0757,3.0,17.177224268896566,8.425145041763699
1738701192.2725213,17.11020829137402,2.0757,3.0,17.196125190647535,8.428580498322162
1738701192.364802,17.288086941884142,2.0757,3.0,17.381364562247768,8.46685654234659
1738701192.3738089,17.186511078537784,2.0757,3.0,17.399630758550188,8.471416259999955
1738701192.4656281,17.355035575584406,2.0757,3.0,17.560099863399273,8.537316967847914
1738701192.474815,17.391881040559827,2.0757,3.0,17.577864564301763,8.547256138745752
1738701192.485642,17.52396067501785,2.0757,3.0,17.61611515373329,8.60869526144711
1738701192.5754304,17.704828756544238,1.9476,3.0,17.763358036711566,8.698357446918408
1738701192.5841773,17.74064212126699,1.9476,3.0,17.77965796301976,8.708856580123665
1738701192.592548,17.77644100707989,1.9476,3.0,17.795189934544737,8.720058280383
1738701192.6888285,17.98445653027152,1.9476,3.0,17.943922685100347,8.83192902504743
1738701192.701261,18.022156022951666,1.9476,3.0,17.959556839479774,8.844529055493695
1738701192.7118478,17.92179829570422,1.9476,3.0,17.97516544792029,8.857680375359678
1738701192.7228432,17.959689461690623,1.9476,3.0,17.990341738025222,8.871421187947135
1738701192.733742,17.997179278538365,1.9476,3.0,18.005014572970254,8.885369945157095
1738701192.7475235,18.021378814091957,1.9476,3.0,17.972538454721757,8.92917354048177
1738701192.8466606,18.296625988317885,1.9476,3.0,18.1229634797553,9.090472588388138
1738701192.8573241,18.332115876880888,1.9476,3.0,18.13467021872782,9.105716534852377
1738701192.9463658,18.458200243231012,1.9476,3.0,18.232577763078552,9.211696644823974
1738701192.9576547,18.494545497482594,1.9476,3.0,18.244466864004835,9.227605144342988
1738701192.9702473,18.530408816805494,1.9476,3.0,18.25609146460681,9.243548245710599
1738701192.9809113,18.42629185031474,1.9476,3.0,18.267405974687108,9.259129801880817
1738701192.9920397,18.45958988025074,1.9476,3.0,18.278262620042938,9.274088731843449
