timestamp,cross_track_error,current_velocity,goal_velocity,x_m,y_m
1739219912.707135725,-0.703864226129993,2.6842,3,-899.153787175028,790.2082501801291
1739219912.748251189,-0.6685827686756233,2.8188,3,-899.21981082637,790.2595624220888
1739219912.797571819,-0.6270092575022559,2.8859,3,-899.3095211974528,790.3301426383464
1739219912.868199791,-0.5613894139875085,2.8359,3,-899.4744742241409,790.4623825928843
1739219912.883332450,-0.493775991068096,2.9184,3,-899.6427041154374,790.5694986823262
1739219912.915908010,-0.4861587045481858,2.8587,3,-899.6663051553247,790.5863041427939
1739219912.938533410,-0.46540628197572115,2.8602,3,-899.7373727750735,790.6346850386741
1739219912.962041420,-0.44457475996396584,2.884,3,-899.8116092743304,790.6805331794202
1739219912.981043737,-0.41304582799743184,2.9414,3,-899.8849155013345,790.7090651758754
1739219912.997540664,-0.39683293211675036,3.076,3,-899.9631544707153,790.7551130202215
1739219913.31428366,-0.3831132046476613,3.0088,3,-900.0174056720833,790.7836764421692
1739219913.47348847,-0.3705229981192396,2.8855,3,-900.0701645945474,790.810243196912
1739219913.87416097,-0.3651671621602959,2.893,3,-900.0959912801588,790.8237877603108
1739219913.117076201,-0.3270884469597007,2.9566,3,-900.2017830447719,790.8587578508047
1739219913.135754310,-0.30632112965124847,3.0684,3,-900.2838586250989,790.8972855814641
1739219913.157506448,-0.2988029893150795,3.0769,3,-900.3120386854781,790.9100190125935
1739219913.179314749,-0.29021893717955094,3.0503,3,-900.3401220637696,790.9225060330817
1739219913.206873486,-0.2813037365116059,3.0023,3,-900.3678843490673,790.9348872558935
1739219913.234949469,-0.24906087781433106,2.9663,3,-900.4694783203092,790.9836133908594
1739219913.269654049,-0.20768001587947962,2.9576,3,-900.5541501485957,791.0118503449207
1739219913.307692865,-0.14403768470336922,2.9934,3,-900.6691274589517,791.0496201523212
1739219913.348148937,-0.08955006886549718,2.9272,3,-900.7888151361706,791.1200437816045
1739219913.382191432,-0.008227146981775955,3.083,3,-900.9066476940305,791.1501988640646
1739219913.425307974,0.08645484946628322,2.9662,3,-901.0274667692202,791.170052053382
1739219913.469039079,0.18184929641916078,3.062,3,-901.1671581307686,791.2299392366441
1739219913.508994067,0.27751382187489676,3.0448,3,-901.2877925078474,791.2605278884245
1739219913.542587449,0.34019479019739063,2.9984,3,-901.3723464035486,791.2987924990425
1739219913.600786537,0.4319590089423253,3.0057,3,-901.486759748195,791.3408759371098
1739219913.639748125,0.5835656814914408,3.0116,3,-901.6667364683577,791.3971184402683
1739219913.712767185,0.7180280712800385,2.8863,3,-901.8307650248133,791.4777389141647
1739219913.772739973,0.8287867387016811,2.912,3,-901.9616351876274,791.5494371465305
1739219913.815008403,0.9365897508999937,2.902,3,-902.0866596677151,791.6194170730814
1739219913.857668792,1.012433694078912,2.8916,3,-902.1772563032772,791.6944802582964
1739219913.929777880,1.1298576845576431,2.6809,3,-902.3017465827406,791.740660769
1739219913.974011253,1.2394128823375565,2.7641,3,-902.4294888599991,791.8871610068151
1739219914.27534177,1.3258620769985476,2.7529,3,-902.5256374407645,792.0667909521027
1739219914.73328028,1.4087667321729989,2.6556,3,-902.6091799055332,792.179303170548
1739219914.135077916,1.4692552519102262,2.7783,3,-902.6672006513057,792.2713578124241
1739219914.190358703,1.558052566186392,2.5131,3,-902.7545804056107,792.3248379938592
1739219914.263720959,1.616992809825039,2.537,3,-902.8058975376406,792.4428923319148
1739219914.303086863,1.6856015062021403,2.6465,3,-902.8495966087996,792.6699535367422
1739219914.353061718,1.7188721367254174,2.5587,3,-902.8705790957189,792.7465611023857
1739219914.381581889,1.7929005959902504,2.7419,3,-902.905781150565,792.9573124195533
1739219914.412421968,1.7755990199141565,2.6645,3,-902.862111318865,793.0611984451541
1739219914.468735517,1.7987798615629405,2.6328,3,-902.8646542902408,793.1409254715314
1739219914.503174102,1.8407886799122044,2.5883,3,-902.8619125300906,793.3010444489745
1739219914.539040864,1.861158177412142,2.7289,3,-902.836038973435,793.4358531351882
1739219914.574126942,1.8791751582151068,2.637,3,-902.8258580474804,793.5176886335448
1739219914.608798789,1.8983180979089225,2.6265,3,-902.8046467798434,793.621392352934
1739219914.645375031,1.9132477568764146,2.6377,3,-902.7858026017758,793.7003515711637
1739219914.678882268,1.9173337404012858,2.7606,3,-902.7193532640454,793.8549256165606
1739219914.714011900,1.9317510101051165,2.762,3,-902.6928747474896,793.9363459691428
1739219914.739256878,1.9429034176677058,2.7523,3,-902.6499426529949,794.0384441552036
1739219914.770047930,1.9425674072909023,2.7712,3,-902.6364095810694,794.0625767335438
1739219914.803398710,2.060473513319358,2.8969,3,-902.7159967487856,794.1616471276418
1739219914.823761364,2.069859170456858,2.8384,3,-902.6781553435275,794.2421927962123
1739219914.853515781,2.072294779320991,2.7466,3,-902.6494326433176,794.2909731427105
1739219914.876131650,2.078919855992276,2.8435,3,-902.5921586030928,794.391005423972
1739219914.904232662,2.0580371438378697,2.7903,3,-902.5420860546708,794.4281677038621
1739219914.958897030,2.0533724129897184,2.8063,3,-902.5057183908493,794.4712056507304
1739219914.988973257,2.0509510330564815,2.9571,3,-902.3975759652977,794.6086302350833
1739219915.19827418,2.0414041571420665,2.8807,3,-902.3348911978555,794.6727012010235
1739219915.60708516,1.916447669143811,2.8025,3,-902.2118841548086,794.6248719238677
1739219915.88874879,1.9006576258518766,2.8187,3,-902.1230834846195,794.7005164865276
1739219915.151082017,1.8873182364220233,2.7559,3,-902.0574271197372,794.7532831768087
1739219915.182284039,1.8415616399170893,2.8216,3,-901.8948562550084,794.8520329563642
1739219915.223536743,1.8251477473218831,2.9064,3,-901.820863608634,794.8993951878504
1739219915.256874182,1.7963148456771278,2.9544,3,-901.7165631440199,794.9553458184442
1739219915.313408647,1.7748875937489765,2.9153,3,-901.6359017740457,794.993882269692
1739219915.358891926,1.7253859178850544,2.9125,3,-901.483520501098,795.0526161342774
1739219915.380570977,1.6761582288477612,3.0163,3,-901.3130589359725,795.1128683456303
1739219915.408416618,1.6666237716635657,2.967,3,-901.2839348880756,795.1212427545726
1739219915.431269431,1.594349918281806,2.9866,3,-901.0564141227818,795.1784368169739
1739219915.453759313,1.5682712723318497,2.9719,3,-900.967341793221,795.1995298810526
1739219915.507282311,1.5277236055413916,2.9445,3,-900.849025524357,795.2169020256106
1739219915.534463178,1.500729738820891,2.9829,3,-900.7591290235282,795.2297918175954
1739219915.562697320,1.3322675138943783,3.03,3,-900.6282131946724,795.1054294652259
1739219915.583693421,1.2921751639726295,3.0143,3,-900.5367504903663,795.1026885379301
1739219915.616482797,1.265502454338202,3.0448,3,-900.4759803733665,795.0978997108728
1739219915.639474435,1.2208210786458449,3.1548,3,-900.3830296849226,795.0855100205562
1739219915.667125248,1.2342730821798493,2.9533,3,-900.3440445231201,795.114764685132
1739219915.683973850,1.2015809485399005,2.9252,3,-900.2550169548542,795.110984268556
1739219915.707945959,1.1758561152608817,3.0525,3,-900.1950352144576,795.1018945384238
1739219915.742275743,1.1486607868447902,3.0,3,-900.1346977928916,795.0912624034912
1739219915.759589779,1.1056494007208824,2.9996,3,-900.0464809823328,795.0720860669588
1739219915.784016666,1.075852516334515,2.9856,3,-899.9883456198363,795.0556903753977
1739219915.804336057,0.9853433609042325,3.0097,3,-899.8438511281563,794.9935783513748
1739219915.822481980,0.9717232714434182,3.0447,3,-899.8139669624002,794.9859310563847
1739219915.842940802,0.9284556742091234,3.2027,3,-899.7227608458622,794.9574441089385
1739219915.861330419,0.8857794842098176,2.9972,3,-899.6346194666813,794.9257872727705
1739219915.881116371,0.857449052125233,3.0508,3,-899.59497938347,794.9023368533329
1739219915.898778363,0.8242169582266172,3.1302,3,-899.538918728335,794.8755885553659
1739219915.918178726,0.8087678045890992,3.1078,3,-899.5106384441605,794.8623020838885
1739219915.937869921,0.7816112715265101,2.9797,3,-899.4543239143004,794.8379724718013
1739219915.956321941,0.7693099008187385,2.9539,3,-899.4261784423474,794.8270589962749
1739219915.974627042,0.7295610759760716,2.9672,3,-899.3433785378998,794.7913773406499
1739219915.994705522,0.6974687506108996,3.0209,3,-899.2925060832165,794.7597499267009
1739219916.20814491,0.6850856283102345,3.168,3,-899.2483272199705,794.7460763480635
1739219916.38192789,0.6545024348259881,3.1618,3,-899.1931186177492,794.7138715251558
1739219916.55171256,0.6239526904915845,3.0214,3,-899.1400315191133,794.6817555065768
1739219916.116882629,0.6093152852824733,2.969,3,-899.1145715166805,794.6656971658205
1739219916.132576800,0.4597549067309952,3.2003,3,-898.8898536245813,794.4867232215684
1739219916.154912115,0.446894294435221,3.1189,3,-898.863795444648,794.4687191739768
1739219916.171099210,0.4077833193294008,2.9986,3,-898.7904986372296,794.4150888636732
1739219916.188339068,0.39571600869266815,3.0182,3,-898.7659763678015,794.3973399001883
1739219916.218681237,0.36289404202312664,3.0091,3,-898.718830805302,794.3507616065605
1739219916.238783114,0.3398369021037788,3.0052,3,-898.671039590739,794.3140968778945
1739219916.255917686,0.3175332784420131,3.1233,3,-898.62163582853,794.277363276622
1739219916.272610537,0.2892497463895406,3.072,3,-898.5468270741341,794.2209278002452
1739219916.289408802,0.27070251099107945,3.0447,3,-898.4980069459465,794.183909202494
1739219916.304521628,0.2622989820616979,3.07,3,-898.4732256769737,794.165554274587
1739219916.320681841,0.3312367536226654,3.0579,3,-898.3943187502825,794.2051524374338
1739219916.334507233,0.3254321658382761,3.0406,3,-898.3694863901077,794.1873050000003
1739219916.348740809,0.312862044545285,3.0272,3,-898.3206827646832,794.1509490840253
1739219916.361750251,0.30723133140087955,3.0458,3,-898.2962736801188,794.1328824931733
1739219916.376587413,0.30013101269487147,3.0538,3,-898.2468243274873,794.09685171879
1739219916.391161168,0.29681987643218355,3.0534,3,-898.2219263317052,794.0789678078723
1739219916.406087422,0.29367526435069113,3.062,3,-898.1968805626333,794.0611916372035
1739219916.420761823,0.2635972451774221,3.045,3,-898.1554338143173,794.0020497542375
1739219916.461389344,0.26046817885509227,3.0144,3,-898.1313804109351,793.9834554792632
1739219916.476479928,0.24735885705290056,2.9647,3,-898.0369416634221,793.909583476867
1739219916.493826193,0.24100651269721746,3.0063,3,-897.9892215852332,793.872843879193
1739219916.509663027,0.2694412402010245,3.0868,3,-897.8959320952564,793.850534888368
1739219916.530605079,0.26410865230874375,3.0997,3,-897.8715340129264,793.8310955631079
1739219916.552127773,0.2536114967089496,3.0628,3,-897.822797981943,793.7924414000139
1739219916.583127803,0.23016051604526272,3.0124,3,-897.7511030972724,793.7342032452231
1739219916.608426807,0.21613824029612533,2.8917,3,-897.6889129674363,793.693630535273
1739219916.634411769,0.19091534832534104,2.9411,3,-897.6464942745627,793.6527675734774
1739219916.661851022,0.14807775289357228,2.9381,3,-897.5846487485051,793.5882708475455
1739219916.691926905,0.09896794796725462,3.018,3,-897.5242334083905,793.522437458488
1739219916.717556711,0.06428263378305371,3.0254,3,-897.4838143679236,793.4765795603703
1739219916.746416524,-0.006353921365906785,2.9686,3,-897.3729801419333,793.3857648783405
1739219916.771231980,-0.0717522938771432,3.0504,3,-897.3185303766393,793.313274253654
1739219916.808225279,-0.15682923875292992,3.0006,3,-897.3015169018121,793.2262518137525
1739219916.842827659,-0.2506146896354337,2.9377,3,-897.2369913316195,793.12607220016
1739219916.891116350,-0.3224404148719217,2.9474,3,-897.1645375344023,793.0514560927803
1739219916.920857366,-0.4689225248983585,2.969,3,-897.0978043285164,792.904091111161
1739219916.955913563,-0.5368226505731389,2.9469,3,-897.0383813543166,792.835752879917
1739219916.985519019,-0.6275053245766857,2.9204,3,-896.9568095299272,792.7497471942531
1739219917.27655492,-0.6928476259347904,2.9362,3,-896.8913628058135,792.6885737884745
1739219917.58239567,-0.7748593031798321,2.9257,3,-896.7995949838786,792.6140731715367
1739219917.87007411,-0.8367766220349816,2.9518,3,-896.7279016816188,792.5618498448628
1739219917.117988757,-0.8778372680820943,2.9322,3,-896.6847389965639,792.5266279459731
1739219917.147304504,-0.9338046835415117,2.8249,3,-896.6104368619375,792.4808966711055
1739219917.174959740,-0.980180087776557,2.7984,3,-896.5390981107035,792.4471373821502
1739219917.240267998,-1.0335429150610134,2.796,3,-896.4631865935037,792.4096100631325
1739219917.272508679,-1.1345072975439132,2.7368,3,-896.3320767225707,792.3360368039986
1739219917.322997534,-1.2031591700953366,2.6843,3,-896.2290919017709,792.2941744940555
1739219917.356235712,-1.2764398117615536,2.7007,3,-896.0972585358707,792.2584284209873
1739219917.393287995,-1.3274238656896462,2.7474,3,-896.0372064126083,792.2241274314744
1739219917.426560767,-1.3818902340949388,2.65,3,-895.9284360430097,792.2068390754393
1739219917.487345887,-1.4215788344950506,2.5762,3,-895.8497011546148,792.195556826426
1739219917.529017377,-1.4886319162588075,2.7401,3,-895.6910924437085,792.1894325979052
1739219917.580934921,-1.520687935137684,2.5421,3,-895.5856400085278,792.2054170520829
1739219917.623198988,-1.5573624909064605,2.4645,3,-895.4612779855319,792.2265658960281
1739219917.655184071,-1.5447564795028872,2.4171,3,-895.3968206889059,792.277224068592
1739219917.693787482,-1.5663973566432747,2.4429,3,-895.3252957327694,792.2946520685434
1739219917.747944513,-1.5846124190247277,2.4054,3,-895.2548944128363,792.3153984180259
1739219917.780948086,-1.623468487043733,2.4846,3,-895.1170802502716,792.3585917781691
1739219917.812288012,-1.643484418778824,2.3998,3,-895.0280783035764,792.3970757689386
1739219917.836904452,-1.6521851197691992,2.3553,3,-894.9644042594348,792.4316680157447
1739219917.868337919,-1.6580065023902235,2.3648,3,-894.9232177916084,792.4552773656976
1739219917.898518963,-1.6777186248188711,2.4935,3,-894.8579732485355,792.4825043485894
1739219917.934115707,-1.6882193030779062,2.484,3,-894.7940307857139,792.5221147845712
1739219917.973297423,-1.6956980102986068,2.4344,3,-894.7127044722504,792.5804975645979
1739219918.6319909,-1.6977201846331373,2.5599,3,-894.6379250319217,792.6463025381979
1739219918.36032162,-1.6771106016868065,2.444,3,-894.5948824653686,792.7171106664925
1739219918.73850285,-1.6784060983844484,2.4714,3,-894.5410511491548,792.7678442119591
1739219918.104041062,-1.67058894740088,2.408,3,-894.4775485403392,792.8449344297825
1739219918.140131598,-1.6791695344024686,2.4801,3,-894.4285485371562,792.8874559470778
1739219918.177058950,-1.672121567171318,2.5478,3,-894.3838179159727,792.949280112351
1739219918.203196376,-1.6560939346773789,2.6043,3,-894.3296258693766,793.037236392379
1739219918.244843325,-1.643041890834828,2.3986,3,-894.2947548555322,793.1034514832999
1739219918.269194857,-1.5594224463848414,2.633,3,-894.2680293215823,793.2793728898025
1739219918.295988895,-1.5461276061187508,2.6026,3,-894.2494311061466,793.3285994005637
1739219918.342452503,-1.5281704093186512,2.6135,3,-894.2230040578911,793.4021594227885
1739219918.371572179,-1.4494246479897457,2.6567,3,-894.2107757037129,793.5696192577877
1739219918.409098541,-1.4324340644552778,2.813,3,-894.1985875892057,793.6236995807585
1739219918.434363629,-1.400956472669023,2.6244,3,-894.1776298201214,793.729884014735
1739219918.478126538,-1.3858339319439499,2.6888,3,-894.1633119130624,793.7897521151124
1739219918.507391694,-1.3464567977908215,2.7545,3,-894.1527887192613,793.8983979362445
1739219918.543163844,-1.3196570784691053,2.6771,3,-894.1461905293029,793.9806522417641
1739219918.571263558,-1.2817635805085001,2.6768,3,-894.1421689943861,794.0863900891919
1739219918.600954690,-1.2466063085798027,2.7403,3,-894.1563789917267,794.1439584743154
1739219918.628661580,-1.2145083763733389,2.8476,3,-894.1602865134253,794.2280626087257
1739219918.665931896,-1.190186826538886,2.6174,3,-894.1573512383114,794.3127728886952
1739219918.697118857,-1.1676039418356472,2.6801,3,-894.1558858619234,794.3882639051197
1739219918.715658058,-1.1235937806821732,2.7478,3,-894.1791049965632,794.4672914728512
1739219918.734885745,-1.096991294119233,2.8118,3,-894.192895636411,794.5214062789851
1739219918.757615777,-1.0697224792703124,2.8487,3,-894.2071350982711,794.5764665796286
1739219918.834978265,-1.054878934061513,2.8453,3,-894.2156038560653,794.6035920040813
1739219918.867250088,-0.9151207888562067,2.8802,3,-894.3065942285602,794.8701000707666
1739219918.894405811,-0.8693584541989449,2.769,3,-894.3417822668025,794.9477460296907
1739219918.938158993,-0.8762363162600236,2.6108,3,-894.3254982407628,795.0512895173147
1739219918.963540311,-0.8126239681490653,2.744,3,-894.3816506046423,795.1437351780863
1739219918.985053281,-0.7714783030432926,2.8199,3,-894.4213221868393,795.2175498172916
1739219919.9461584,-0.7391736893025099,2.929,3,-894.4530925188848,795.2659056057139
1739219919.29171926,-0.7121527822687497,2.8948,3,-894.4799296560736,795.2826261259679
1739219919.47651509,-0.679252159019219,2.7821,3,-894.5123111269129,795.3298335260151
1739219919.75730105,-0.6502919687549636,2.7847,3,-894.5425490906367,795.3767074612598
1739219919.102575574,-0.6066339099242724,2.8047,3,-894.5910210731001,795.446467165729
1739219919.138794666,-0.5620810289819871,2.841,3,-894.640383238849,795.5160403975237
1739219919.168460840,-0.5765877509168078,2.9408,3,-894.6394099382883,795.6248459677206
1739219919.201235704,-0.5248873252309973,2.9406,3,-894.7060279243943,795.7214963502436
1739219919.222035867,-0.49205241539155964,3.0651,3,-894.7562783136814,795.7978180254374
1739219919.242439817,-0.4707466189277787,3.0426,3,-894.7898089671256,795.8488950631817
1739219919.262545765,-0.461660518397864,3.1373,3,-894.804175705537,795.8709714697059
1739219919.281105545,-0.43964209766602397,3.0433,3,-894.8405832329297,795.9216479322206
1739219919.304432413,-0.43082293063785165,2.939,3,-894.8575218788866,795.946249941025
1739219919.341291093,-0.4046230313464457,3.0097,3,-894.9078634492568,796.01940255308
1739219919.366189795,-0.37534527554996894,2.9574,3,-894.9760338486441,796.1194241381354
1739219919.382086543,-0.4161809657349535,2.9927,3,-894.9780411882231,796.2330589890018
1739219919.401758802,-0.4045378018738144,3.1035,3,-895.015088942294,796.2821415923729
1739219919.425508671,-0.39861849805403254,3.1001,3,-895.0340323647891,796.3069200737573
1739219919.460793534,-0.38432970318782733,3.0269,3,-895.087653664062,796.3819263182208
1739219919.482067164,-0.37358826020521363,3.0566,3,-895.1434058862554,796.4546940210896
1739219919.507742967,-0.38502887682177417,3.1244,3,-895.1987521647421,796.5643980496717
1739219919.535071791,-0.3856861374030613,3.1597,3,-895.2164021732883,796.5905514678334
1739219919.553126934,-0.38716834337548484,3.1574,3,-895.2901034927781,796.6956206625122
1739219919.579434164,-0.38721650240582134,3.1111,3,-895.3101469657479,796.7197581038876
1739219919.605248663,-0.388415644780317,2.9172,3,-895.3861085198507,796.8128059070806
1739219919.630842540,-0.3912304564215671,3.0752,3,-895.425356373932,796.8583063344478
1739219919.673080376,-0.42308213415977675,3.0859,3,-895.4404542183878,796.9183988447669
1739219919.720159385,-0.4513772498686509,3.1231,3,-895.5550815752123,797.0623268597984
1739219919.765800135,-0.5737665584123264,3.0693,3,-895.5361459904273,797.2067896782792
1739219919.787409465,-0.5851357576736151,3.0355,3,-895.6250165163814,797.2914478752253
1739219919.837913021,-0.5901282739713105,2.9061,3,-895.6921724704539,797.3509431461321
1739219919.895717666,-0.5893847988251278,3.0823,3,-895.8416771710172,797.476176377444
1739219919.957124692,-0.558156669577964,3.031,3,-895.964187918177,797.5665074388137
1739219920.18218071,-0.4790874483358839,3.0211,3,-896.1211979470277,797.6508397954033
1739219920.46912865,-0.38734394121405424,2.9838,3,-896.2601410216288,797.7086861526022
1739219920.76311539,-0.35504604655310823,3.0479,3,-896.3160527728545,797.7510070967053
1739219920.122933183,-0.24442186011359404,2.921,3,-896.4585168664254,797.8015762190336
1739219920.160806230,-0.12520949910594198,2.9564,3,-896.6008245206294,797.8417148280365
1739219920.194786191,-0.047322129300434515,3.0218,3,-896.6886781897174,797.8626381927628
1739219920.234318853,0.043599901907535425,2.9085,3,-896.7814508109735,797.8563098425326
1739219920.295255172,0.14614771449775377,3.0005,3,-896.8970832688233,797.887516993939
1739219920.326610470,0.29959547071118947,2.9821,3,-897.0698587225667,797.9531120039632
1739219920.369555584,0.3746572633388319,2.9494,3,-897.1531494972911,797.9859695792073
1739219920.460210660,0.4975016793955216,3.0212,3,-897.2881396107719,798.0398540323744
1739219920.523048976,0.6658803494457222,2.9635,3,-897.4705590026575,798.143677831828
1739219920.566062669,0.8643951006016594,2.8842,3,-897.6799707657734,798.2918762972542
1739219920.602170111,0.9305663565415073,2.9169,3,-897.7486209580338,798.34727668897
1739219920.648426902,1.0165435749503673,2.9125,3,-897.8358207612612,798.4270067085334
1739219920.714142247,1.1186404913287313,2.8557,3,-897.9368919863679,798.4597732389522
1739219920.766796748,1.2726444201312885,2.8013,3,-898.0842540838875,798.6354528036734
1739219920.803189455,1.317947835293894,2.7221,3,-898.1249682193545,798.6909734863539
1739219920.840125584,1.3880597438035915,2.7189,3,-898.184853428677,798.7849297825953
1739219920.889519931,1.4520266477313652,2.722,3,-898.2372603624553,798.8883201073005
1739219920.934767928,1.496454957417453,2.6941,3,-898.2707207084409,798.9631059771929
1739219920.968306487,1.5848051026455128,2.6359,3,-898.346500578254,799.0372777679413
1739219921.4501359,1.6256583380758018,2.5846,3,-898.3735103567822,799.1123173637184
1739219921.43462057,1.675753793013535,2.6227,3,-898.404322610098,799.2130671990562
1739219921.95351080,1.7162053675932933,2.6625,3,-898.4160402010776,799.3304761131989
1739219921.131792754,1.7722445811092218,2.4983,3,-898.438007292369,799.460767723873
1739219921.227440895,1.8109737662536654,2.5249,3,-898.4479794825401,799.5617462201851
1739219921.280471552,1.8520625502819943,2.5389,3,-898.4321710295516,799.7275361704062
1739219921.329075811,1.8641186158340248,2.5034,3,-898.4062172184153,799.8309384282417
1739219921.372924533,1.8964980496499113,2.4799,3,-898.3763011024303,799.9790961129968
1739219921.407419824,1.908588378437359,2.5348,3,-898.3564613931502,800.0516739855126
1739219921.445869132,1.9605020584579522,2.5647,3,-898.3363145323239,800.2090980255754
1739219921.477141966,1.9759615308704308,2.5399,3,-898.3005172399764,800.3055444290463
1739219921.536247691,1.979900896146955,2.6354,3,-898.2659708608338,800.3757754343497
1739219921.578368154,1.940510208273527,2.5759,3,-898.1676034175304,800.4619372426272
1739219921.631986941,1.9436194354611496,2.71,3,-898.111278488717,800.552626707176
1739219921.684546467,1.9381001363674017,2.7044,3,-898.0300705600931,800.6623299229797
1739219921.711584690,1.9186718424448204,2.7925,3,-897.9090992659324,800.7877123115877
1739219921.745289342,1.9115996033981373,2.8265,3,-897.8689409584603,800.8275312572622
1739219921.774808187,1.9016435025383884,2.7765,3,-897.7884746104664,800.9083082226539
1739219921.800031617,1.8900922438817938,2.8483,3,-897.7232745276725,800.9626411402215
1739219921.825783014,1.891829687135009,2.8368,3,-897.7133737005213,800.9759933425947
1739219921.847962686,1.8830704568592347,2.8393,3,-897.6684068372946,801.012016734693
1739219921.871469538,1.8673535919496511,2.8273,3,-897.5989892932939,801.0629665048506
1739219921.897751429,1.8566681611181204,2.8408,3,-897.5512952884802,801.0951846026798
1739219921.920610756,1.836774724477167,3.0211,3,-897.4746941868374,801.1396159584959
1739219921.952376737,1.821493757629339,3.0153,3,-897.4209933119967,801.1687052365223
1739219921.971905121,1.8068504852448737,2.8941,3,-897.3320590351242,801.2295067075112
1739219921.997022882,1.7934500134927887,2.9457,3,-897.2790549793937,801.2561532838698
1739219922.21436860,1.7681043700903538,2.9987,3,-897.1957065572502,801.2899862767912
1739219922.35783572,1.7509766201626855,2.9715,3,-897.1393917256735,801.3128058760562
1739219922.54410242,1.734720191662882,2.8888,3,-897.0840637597076,801.3353787324713
1739219922.69478948,1.71690204076913,2.8845,3,-897.0284221605864,801.3540196694985
1739219922.85117415,1.6825501105722784,3.0221,3,-896.9436313451907,801.3702174288936
1739219922.100575615,1.6720947134475437,3.0645,3,-896.9137283405013,801.3777286065351
1739219922.126594774,1.6612721327164817,3.0686,3,-896.8835608352625,801.3849751722003
1739219922.147451301,1.6288084430669825,3.0367,3,-896.7933739119858,801.4060886412377
1739219922.164347824,1.6183050408680149,3.0278,3,-896.7633085898393,801.4126269053354
1739219922.187284534,1.5866369244267977,3.0344,3,-896.6724578534677,801.4289980759331
1739219922.220376259,1.5626457638254116,3.0663,3,-896.6113698085466,801.4359030961491
1739219922.251665513,1.4904756113947766,3.135,3,-896.433954370806,801.4499625545868
1739219922.277156546,1.4571105277225997,3.1413,3,-896.3394155505113,801.4573536814753
1739219922.312231233,1.4324065868292568,3.1443,3,-896.2759234162683,801.4596045435832
1739219922.333946433,1.3777500360567791,3.2164,3,-896.1473269767971,801.4561478657162
1739219922.355659617,1.3530212752379704,3.1928,3,-896.082707664193,801.4540070488061
1739219922.376874468,1.3292169166611763,3.1605,3,-895.967598404971,801.4714330433618
1739219922.395684701,1.3015357163601393,3.0975,3,-895.9047633768176,801.4639431603124
1739219922.416327807,1.288189179673487,3.0711,3,-895.8738903868674,801.4595673567786
1739219922.439315624,1.2496245705468314,3.1884,3,-895.7795456840311,801.4464586916478
1739219922.457630084,1.2214117318423903,3.1987,3,-895.7154046572833,801.4353949724994
1739219922.478073723,1.1905726847395515,3.1317,3,-895.6532047314516,801.4205264623172
1739219922.500956510,1.1610962128178541,3.1013,3,-895.5896909696257,801.4047527166408
1739219922.536158117,1.1354948821038893,3.1063,3,-895.527469039788,801.3911729461909
1739219922.563470982,1.0690568588562337,3.1876,3,-895.4076379596648,801.3474044288588
1739219922.579414458,1.0371829478572203,3.1747,3,-895.3477241908076,801.3246001056167
1739219922.595478005,1.0059519219388318,3.2564,3,-895.2873380135087,801.3004943857276
1739219922.613122027,1.0513090453477525,3.3211,3,-895.2255511901934,801.3536552562064
1739219922.627944351,1.0331907199955976,3.2754,3,-895.1959173579174,801.3389891281787
1739219922.650669785,0.9988889912833155,3.2118,3,-895.1376711464892,801.310386716559
1739219922.675078899,0.9669194531276687,3.3055,3,-895.07874461919,801.2813628707338
1739219922.711178158,0.9159394452869555,3.0785,3,-894.9946720990107,801.2338564742103
1739219922.730115182,0.8720341707528182,3.1197,3,-894.9239425275117,801.192466476033
1739219922.754609389,0.8417766744973213,3.1826,3,-894.8687685134912,801.161161569046
1739219922.786946319,0.7956252318354347,3.1103,3,-894.7881781286396,801.1119800680558
1739219922.810078753,0.7483124548795578,3.2922,3,-894.705650561678,801.0609372073885
1739219922.832927234,0.7070979359696278,3.2127,3,-894.62185708554,801.0101758811553
1739219922.888838382,0.6928989477437811,3.21,3,-894.594693354378,800.9926942057161
1739219922.917323603,0.6501241531254255,3.1861,3,-894.3243193917201,800.9025752298872
1739219922.953191936,0.6311104256132979,3.077,3,-894.2711611567101,800.8689240118317
1739219922.978298083,0.6551062463156039,3.0612,3,-894.2233079994992,800.8806108439875
1739219923.19464738,0.6242621552071991,3.1146,3,-894.1464705050373,800.8273156763435
1739219923.36076287,0.5947081648853519,3.1164,3,-894.0412670463098,800.7588082132269
1739219923.52770496,0.578732750081381,3.1152,3,-893.9896340966691,800.7229587902956
1739219923.77516689,0.5698873757893446,3.127,3,-893.9647015124608,800.7039449533295
1739219923.94033352,0.5620661090451018,3.1543,3,-893.9398966570586,800.6843907541473
1739219923.112504015,0.5426647501105543,3.0761,3,-893.8391268568594,800.6152700099742
1739219923.131584186,0.537185368728598,3.0507,3,-893.8138165874633,800.5972292273672
1739219923.152536881,0.5317512157331383,3.0519,3,-893.7892907763274,800.5784836042637
1739219923.173632751,0.5217307064300337,3.0805,3,-893.7412480225084,800.5394568771329
1739219923.192370470,0.5164744572363574,3.0734,3,-893.7172622140175,800.5196377339865
1739219923.225539548,0.49080970019954023,3.0772,3,-893.6261224107508,800.4359185111979
1739219923.259580004,0.4441592129681507,2.9933,3,-893.5037503187739,800.3054880510194
1739219923.278691472,0.4213633413342912,3.0636,3,-893.4388746440233,800.240077584867
1739219923.315309357,0.40206531971627346,2.9888,3,-893.3966878221067,800.1954778991392
